Game Code,Date,Visit Team Code,Home Team Code,Stadium Code,Site
4.98077E+14,10/16/2010,498,772,148,TEAM
5.1808E+14,10/16/2010,518,796,141,TEAM
5.2107E+14,10/16/2010,521,700,129,TEAM
5.28076E+14,10/16/2010,528,756,139,TEAM
5.45069E+14,10/16/2010,545,688,92,TEAM
6.48033E+14,10/16/2010,648,334,53,TEAM
6.63073E+14,10/16/2010,663,726,62,TEAM
6.6404E+14,10/16/2010,664,404,115,TEAM
6.71072E+14,10/16/2010,671,716,4,TEAM
7.03046E+14,10/16/2010,703,463,84,TEAM
7.04001E+14,10/16/2010,704,9,2,TEAM
7.18072E+14,10/16/2010,718,719,105,TEAM
7.21063E+14,10/16/2010,721,626,16,TEAM
7.25059E+14,10/16/2010,725,587,157,NEUTRAL
7.32081E+14,10/16/2010,732,811,144,TEAM
7.36026E+14,10/16/2010,736,257,36,TEAM
7.49074E+14,10/16/2010,749,742,136,TEAM
7.74051E+14,10/16/2010,774,513,49,TEAM
1.10053E+14,10/21/2010,110,529,108,TEAM
6.51014E+14,10/22/2010,651,140,97,TEAM
8.06942E+12,10/23/2010,8,694,114,TEAM
9.04302E+12,10/23/2010,9,430,77,TEAM
2.80107E+13,10/23/2010,28,107,12,TEAM
4.70709E+13,10/23/2010,47,709,102,TEAM
9.6063E+13,10/23/2010,96,630,18,TEAM
1.2905E+14,10/23/2010,129,503,45,TEAM
1.56073E+14,10/23/2010,156,732,135,TEAM
1.64037E+14,10/23/2010,164,367,54,TEAM
1.93074E+14,10/23/2010,193,742,136,TEAM
2.04075E+14,10/23/2010,204,746,137,TEAM
2.29003E+14,10/23/2010,229,30,7,TEAM
2.55015E+14,10/23/2010,255,147,112,TEAM
2.57033E+14,10/23/2010,257,334,53,TEAM
2.77073E+14,10/23/2010,277,731,133,TEAM
2.88066E+14,10/23/2010,288,663,122,TEAM
3.0603E+14,10/23/2010,306,301,44,TEAM
3.1107E+14,10/23/2010,311,703,119,TEAM
3.27005E+14,10/23/2010,327,51,132,TEAM
3.31007E+14,10/23/2010,331,71,96,TEAM
3.65004E+14,10/23/2010,365,37,1,TEAM
3.8802E+14,10/23/2010,388,196,81,TEAM
3.92007E+14,10/23/2010,392,67,61,TEAM
4.16051E+14,10/23/2010,416,509,46,TEAM
4.33003E+14,10/23/2010,433,31,6,TEAM
4.57042E+14,10/23/2010,457,415,30,TEAM
4.63052E+14,10/23/2010,463,521,104,TEAM
4.7203E+14,10/23/2010,472,295,43,TEAM
4.98042E+14,10/23/2010,498,419,116,TEAM
5.13073E+14,10/23/2010,513,726,157,NEUTRAL
5.19041E+14,10/23/2010,519,414,101,TEAM
5.22043E+14,10/23/2010,522,434,73,TEAM
5.39043E+14,10/23/2010,539,428,153,TEAM
5.59052E+14,10/23/2010,559,518,99,TEAM
5.74013E+14,10/23/2010,574,128,146,TEAM
5.87055E+14,10/23/2010,587,545,110,TEAM
6.26047E+14,10/23/2010,626,473,87,TEAM
6.48074E+14,10/23/2010,648,736,117,TEAM
6.88077E+14,10/23/2010,688,768,143,TEAM
6.90009E+14,10/23/2010,690,86,91,TEAM
6.97033E+14,10/23/2010,697,328,51,TEAM
7.00016E+14,10/23/2010,700,157,20,TEAM
7.1807E+14,10/23/2010,718,704,124,TEAM
7.2107E+14,10/23/2010,721,698,125,TEAM
7.54067E+14,10/23/2010,754,674,19,TEAM
7.56003E+14,10/23/2010,756,29,11,TEAM
7.72067E+14,10/23/2010,772,671,56,TEAM
7.74001E+14,10/23/2010,774,5,154,TEAM
7.96031E+14,10/23/2010,796,312,41,TEAM
8.11008E+14,10/23/2010,811,77,134,TEAM
3.66007E+14,10/26/2010,366,66,42,TEAM
2.34049E+14,10/28/2010,234,490,82,TEAM
7.68016E+14,10/29/2010,768,164,25,TEAM
5.06902E+12,10/30/2010,5,690,109,TEAM
9.06642E+12,10/30/2010,9,664,75,TEAM
2.9011E+13,10/30/2010,29,110,15,TEAM
3.70433E+13,10/30/2010,37,433,76,TEAM
4.70331E+13,10/30/2010,47,331,100,TEAM
5.10703E+13,10/30/2010,51,703,119,TEAM
7.10129E+13,10/30/2010,71,129,70,TEAM
1.07053E+14,10/30/2010,107,528,107,TEAM
1.47007E+14,10/30/2010,147,67,61,TEAM
1.57052E+14,10/30/2010,157,522,103,TEAM
1.93073E+14,10/30/2010,193,726,62,TEAM
1.96013E+14,10/30/2010,196,128,146,TEAM
2.31023E+14,10/30/2010,231,229,26,TEAM
2.35026E+14,10/30/2010,235,257,28,NEUTRAL
2.8804E+14,10/30/2010,288,404,115,TEAM
2.95028E+14,10/30/2010,295,277,39,TEAM
3.28031E+14,10/30/2010,328,311,40,TEAM
3.34043E+14,10/30/2010,334,430,77,TEAM
3.67055E+14,10/30/2010,367,545,110,TEAM
4.14009E+14,10/30/2010,414,86,91,TEAM
4.15075E+14,10/30/2010,415,746,137,TEAM
4.16031E+14,10/30/2010,416,312,41,TEAM
4.18054E+14,10/30/2010,418,539,111,TEAM
4.34046E+14,10/30/2010,434,463,84,TEAM
4.73016E+14,10/30/2010,473,156,23,TEAM
4.97077E+14,10/30/2010,497,772,148,TEAM
5.03077E+14,10/30/2010,503,774,69,TEAM
5.09031E+14,10/30/2010,509,306,47,TEAM
5.18043E+14,10/30/2010,518,428,153,TEAM
5.21033E+14,10/30/2010,521,327,52,TEAM
5.29066E+14,10/30/2010,529,657,14,TEAM
5.5903E+14,10/30/2010,559,301,44,TEAM
6.26081E+14,10/30/2010,626,811,144,TEAM
6.30047E+14,10/30/2010,630,472,88,TEAM
6.63072E+14,10/30/2010,663,718,58,TEAM
6.71052E+14,10/30/2010,671,519,95,TEAM
6.74076E+14,10/30/2010,674,756,139,TEAM
6.88014E+14,10/30/2010,688,140,97,TEAM
6.94065E+14,10/30/2010,694,648,113,TEAM
6.98047E+14,10/30/2010,698,465,89,TEAM
7.0007E+14,10/30/2010,700,697,120,TEAM
7.04039E+14,10/30/2010,704,388,142,TEAM
7.0902E+14,10/30/2010,709,204,71,TEAM
7.1605E+14,10/30/2010,716,498,57,TEAM
7.19051E+14,10/30/2010,719,513,49,TEAM
7.31047E+14,10/30/2010,731,466,90,TEAM
7.32072E+14,10/30/2010,732,721,21,TEAM
7.36003E+14,10/30/2010,736,31,6,TEAM
7.41073E+14,10/30/2010,741,725,93,TEAM
7.49039E+14,10/30/2010,749,392,64,TEAM
7.54003E+14,10/30/2010,754,28,10,TEAM
7.86046E+14,10/30/2010,786,457,78,TEAM
4.19003E+14,11/2/2010,419,30,7,TEAM
5.87065E+14,11/3/2010,587,651,35,TEAM
8.60519E+13,11/4/2010,86,519,95,TEAM
2.55074E+14,11/4/2010,255,742,136,TEAM
1.28029E+14,11/5/2010,128,288,126,TEAM
7.74013E+14,11/5/2010,774,129,70,TEAM
5.00472E+12,11/6/2010,5,47,48,TEAM
8.03652E+12,11/6/2010,8,365,55,TEAM
2.80657E+13,11/6/2010,28,657,14,TEAM
2.90674E+13,11/6/2010,29,674,19,TEAM
3.10648E+13,11/6/2010,31,648,113,TEAM
4.80334E+13,11/6/2010,48,334,53,TEAM
5.10521E+13,11/6/2010,51,521,104,TEAM
6.70749E+13,11/6/2010,67,749,83,TEAM
9.60366E+13,11/6/2010,96,366,59,TEAM
1.07075E+14,11/6/2010,107,754,138,TEAM
1.56063E+14,11/6/2010,156,626,16,TEAM
1.57033E+14,11/6/2010,157,328,51,TEAM
2.29077E+14,11/6/2010,229,772,148,TEAM
2.35074E+14,11/6/2010,235,736,117,TEAM
2.77007E+14,11/6/2010,277,66,42,TEAM
2.94026E+14,11/6/2010,294,257,36,TEAM
3.01042E+14,11/6/2010,301,418,66,TEAM
3.12031E+14,11/6/2010,312,306,47,TEAM
3.67069E+14,11/6/2010,367,688,92,TEAM
3.88001E+14,11/6/2010,388,9,2,TEAM
3.92042E+14,11/6/2010,392,415,30,TEAM
4.28042E+14,11/6/2010,428,416,68,TEAM
4.3407E+14,11/6/2010,434,700,129,TEAM
4.57023E+14,11/6/2010,457,234,33,TEAM
4.63031E+14,11/6/2010,463,311,40,TEAM
4.65008E+14,11/6/2010,465,77,134,TEAM
4.6603E+14,11/6/2010,466,295,43,TEAM
4.72073E+14,11/6/2010,472,731,133,TEAM
4.90015E+14,11/6/2010,490,147,112,TEAM
4.98023E+14,11/6/2010,498,231,31,TEAM
5.09054E+14,11/6/2010,509,539,111,TEAM
5.2207E+14,11/6/2010,522,697,120,TEAM
5.28011E+14,11/6/2010,528,110,15,TEAM
5.74072E+14,11/6/2010,574,719,105,TEAM
6.6307E+14,11/6/2010,663,704,124,TEAM
6.64072E+14,11/6/2010,664,718,58,TEAM
6.71043E+14,11/6/2010,671,433,76,TEAM
6.90033E+14,11/6/2010,690,331,100,TEAM
6.93004E+14,11/6/2010,693,37,1,TEAM
6.9404E+14,11/6/2010,694,404,115,TEAM
6.98073E+14,11/6/2010,698,732,135,TEAM
7.03033E+14,11/6/2010,703,327,52,TEAM
7.1605E+14,11/6/2010,716,497,123,TEAM
7.21073E+14,11/6/2010,721,725,93,TEAM
7.2602E+14,11/6/2010,726,196,81,TEAM
7.46019E+14,11/6/2010,746,193,80,TEAM
7.56053E+14,11/6/2010,756,529,108,TEAM
7.96056E+14,11/6/2010,796,559,50,TEAM
8.11047E+14,11/6/2010,811,473,87,TEAM
7.0905E+14,11/9/2010,709,503,45,TEAM
4.14007E+14,11/10/2010,414,71,96,TEAM
1.96001E+14,11/11/2010,196,9,2,TEAM
5.45016E+14,11/11/2010,545,164,25,TEAM
4.70086E+13,11/12/2010,47,86,91,TEAM
6.60295E+13,11/12/2010,66,295,43,TEAM
6.70193E+13,11/13/2010,67,193,80,TEAM
7.70156E+13,11/13/2010,77,156,23,TEAM
1.29073E+14,11/13/2010,129,726,62,TEAM
1.40077E+14,11/13/2010,140,768,143,TEAM
1.47023E+14,11/13/2010,147,234,33,TEAM
2.04077E+14,11/13/2010,204,774,69,TEAM
2.31072E+14,11/13/2010,231,716,4,TEAM
2.57004E+14,11/13/2010,257,37,1,TEAM
3.0608E+14,11/13/2010,306,796,141,TEAM
3.11016E+14,11/13/2010,311,157,20,TEAM
3.12051E+14,11/13/2010,312,509,46,TEAM
3.27043E+14,11/13/2010,327,434,73,TEAM
3.28046E+14,11/13/2010,328,463,84,TEAM
3.66047E+14,11/13/2010,366,472,88,TEAM
3.92075E+14,11/13/2010,392,746,137,TEAM
4.04039E+14,11/13/2010,404,388,142,TEAM
4.15026E+14,11/13/2010,415,255,37,TEAM
4.18056E+14,11/13/2010,418,559,50,TEAM
4.2803E+14,11/13/2010,428,301,44,TEAM
4.30001E+14,11/13/2010,430,8,5,TEAM
4.33069E+14,11/13/2010,433,694,114,TEAM
4.6601E+14,11/13/2010,466,96,13,TEAM
4.73072E+14,11/13/2010,473,721,21,TEAM
4.97042E+14,11/13/2010,497,419,116,TEAM
4.98037E+14,11/13/2010,498,365,55,TEAM
5.2107E+14,11/13/2010,521,703,119,TEAM
5.29011E+14,11/13/2010,529,107,12,TEAM
5.39052E+14,11/13/2010,539,518,99,TEAM
5.74072E+14,11/13/2010,574,718,58,TEAM
6.2607E+14,11/13/2010,626,698,125,TEAM
6.48024E+14,11/13/2010,648,235,27,TEAM
6.51037E+14,11/13/2010,651,367,54,TEAM
6.57003E+14,11/13/2010,657,29,11,TEAM
6.64013E+14,11/13/2010,664,128,146,TEAM
6.71023E+14,11/13/2010,671,229,26,TEAM
6.74003E+14,11/13/2010,674,28,10,TEAM
6.88059E+14,11/13/2010,688,587,86,TEAM
6.97005E+14,11/13/2010,697,51,132,TEAM
7.00052E+14,11/13/2010,700,522,103,TEAM
7.04003E+14,11/13/2010,704,31,6,TEAM
7.19029E+14,11/13/2010,719,288,126,TEAM
7.25033E+14,11/13/2010,725,331,100,TEAM
7.31063E+14,11/13/2010,731,630,18,TEAM
7.32051E+14,11/13/2010,732,513,49,TEAM
7.36033E+14,11/13/2010,736,334,53,TEAM
7.42046E+14,11/13/2010,742,457,78,TEAM
7.49049E+14,11/13/2010,749,490,82,TEAM
7.54053E+14,11/13/2010,754,528,107,TEAM
7.72003E+14,11/13/2010,772,30,7,TEAM
8.11047E+14,11/13/2010,811,465,89,TEAM
5.19069E+14,11/16/2010,519,690,109,TEAM
7.10709E+13,11/17/2010,71,709,102,TEAM
4.14001E+14,11/17/2010,414,5,154,TEAM
1.10076E+14,11/18/2010,110,756,139,TEAM
2.54001E+14,11/18/2010,254,8,5,TEAM
7.21047E+14,11/18/2010,721,465,89,TEAM
9.60066E+13,11/19/2010,96,66,42,TEAM
2.70235E+13,11/20/2010,27,235,27,TEAM
3.00726E+13,11/20/2010,30,726,62,TEAM
3.1043E+13,11/20/2010,31,430,77,TEAM
1.28072E+14,11/20/2010,128,718,58,TEAM
1.47075E+14,11/20/2010,147,749,83,TEAM
1.56081E+14,11/20/2010,156,811,144,TEAM
1.64069E+14,11/20/2010,164,688,92,TEAM
1.93026E+14,11/20/2010,193,255,37,TEAM
1.96057E+14,11/20/2010,196,574,127,TEAM
2.04009E+14,11/20/2010,204,86,91,TEAM
2.2907E+14,11/20/2010,229,703,119,TEAM
2.31067E+14,11/20/2010,231,671,56,TEAM
2.34039E+14,11/20/2010,234,392,64,TEAM
2.88066E+14,11/20/2010,288,664,75,TEAM
2.95073E+14,11/20/2010,295,731,133,TEAM
3.01051E+14,11/20/2010,301,509,156,NEUTRAL
3.27016E+14,11/20/2010,327,157,20,TEAM
3.31077E+14,11/20/2010,331,774,69,TEAM
3.88066E+14,11/20/2010,388,663,122,TEAM
4.04001E+14,11/20/2010,404,9,2,TEAM
4.19077E+14,11/20/2010,419,772,148,TEAM
4.33037E+14,11/20/2010,433,365,55,TEAM
4.34031E+14,11/20/2010,434,311,40,TEAM
4.6307E+14,11/20/2010,463,697,120,TEAM
4.72047E+14,11/20/2010,472,466,90,TEAM
4.73008E+14,11/20/2010,473,77,134,TEAM
4.90046E+14,11/20/2010,490,457,78,TEAM
4.9705E+14,11/20/2010,497,498,57,TEAM
5.03005E+14,11/20/2010,503,47,48,TEAM
5.18031E+14,11/20/2010,518,312,41,TEAM
5.21033E+14,11/20/2010,521,328,51,TEAM
5.22005E+14,11/20/2010,522,51,132,TEAM
5.39031E+14,11/20/2010,539,306,65,NEUTRAL
5.45065E+14,11/20/2010,545,651,35,TEAM
5.59042E+14,11/20/2010,559,416,68,TEAM
5.87014E+14,11/20/2010,587,140,97,TEAM
6.30028E+14,11/20/2010,630,277,39,TEAM
6.57053E+14,11/20/2010,657,528,107,TEAM
6.74011E+14,11/20/2010,674,107,12,TEAM
6.94074E+14,11/20/2010,694,736,117,TEAM
7.04072E+14,11/20/2010,704,719,105,TEAM
7.16065E+14,11/20/2010,716,648,113,TEAM
7.25051E+14,11/20/2010,725,513,158,NEUTRAL
7.32063E+14,11/20/2010,732,626,16,TEAM
7.42042E+14,11/20/2010,742,415,30,TEAM
7.46007E+14,11/20/2010,746,67,61,TEAM
7.5807E+14,11/20/2010,758,700,129,TEAM
7.68037E+14,11/20/2010,768,367,54,TEAM
7.96042E+14,11/20/2010,796,418,66,TEAM
6.90041E+14,11/23/2010,690,414,101,TEAM
6.9707E+14,11/25/2010,697,703,119,TEAM
2.90529E+13,11/26/2010,29,529,108,TEAM
3.70008E+13,11/26/2010,37,8,5,TEAM
6.60466E+13,11/26/2010,66,466,90,TEAM
8.60005E+13,11/26/2010,86,5,154,TEAM
1.10003E+14,11/26/2010,110,28,10,TEAM
1.29071E+14,11/26/2010,129,709,102,TEAM
1.57046E+14,11/26/2010,157,463,84,TEAM
3.67059E+14,11/26/2010,367,587,86,TEAM
5.0302E+14,11/26/2010,503,204,71,TEAM
5.19033E+14,11/26/2010,519,331,100,TEAM
6.6302E+14,11/26/2010,663,196,81,TEAM
6.64072E+14,11/26/2010,664,719,105,TEAM
7.68055E+14,11/26/2010,768,545,110,TEAM
7.74007E+14,11/26/2010,774,71,96,TEAM
9.05742E+12,11/27/2010,9,574,127,TEAM
3.00231E+13,11/27/2010,30,231,31,TEAM
6.70688E+13,11/27/2010,67,688,92,TEAM
7.70732E+13,11/27/2010,77,732,135,TEAM
1.2804E+14,11/27/2010,128,404,115,TEAM
1.40016E+14,11/27/2010,140,164,25,TEAM
2.29042E+14,11/27/2010,229,419,116,TEAM
2.35023E+14,11/27/2010,235,234,33,TEAM
2.55026E+14,11/27/2010,255,257,36,TEAM
2.77047E+14,11/27/2010,277,472,88,TEAM
2.8807E+14,11/27/2010,288,700,129,TEAM
2.9501E+14,11/27/2010,295,96,13,TEAM
3.06056E+14,11/27/2010,306,559,50,TEAM
3.12043E+14,11/27/2010,312,428,153,TEAM
3.2705E+14,11/27/2010,327,497,123,TEAM
3.28043E+14,11/27/2010,328,434,74,NEUTRAL
3.34069E+14,11/27/2010,334,694,114,TEAM
3.65003E+14,11/27/2010,365,31,8,TEAM
3.66063E+14,11/27/2010,366,630,18,TEAM
4.16054E+14,11/27/2010,416,539,111,TEAM
4.18052E+14,11/27/2010,418,518,99,TEAM
4.30043E+14,11/27/2010,430,433,76,TEAM
4.57019E+14,11/27/2010,457,193,80,TEAM
4.65063E+14,11/27/2010,465,626,16,TEAM
4.90039E+14,11/27/2010,490,392,64,TEAM
5.0908E+14,11/27/2010,509,796,141,TEAM
5.13066E+14,11/27/2010,513,657,14,TEAM
5.22052E+14,11/27/2010,522,521,104,TEAM
5.28067E+14,11/27/2010,528,674,19,TEAM
6.48015E+14,11/27/2010,648,147,112,TEAM
6.51042E+14,11/27/2010,651,415,30,TEAM
6.7105E+14,11/27/2010,671,498,57,TEAM
6.98047E+14,11/27/2010,698,473,87,TEAM
7.18039E+14,11/27/2010,718,388,142,TEAM
7.46074E+14,11/27/2010,746,742,136,TEAM
7.49074E+14,11/27/2010,749,736,117,TEAM
7.56011E+14,11/27/2010,756,107,12,TEAM
7.72072E+14,11/27/2010,772,716,4,TEAM
2.80029E+13,12/2/2010,28,29,11,TEAM
3.0101E+14,12/3/2010,301,96,13,TEAM
5.03041E+14,12/3/2010,503,414,67,NEUTRAL
3.70648E+13,12/4/2010,37,648,38,NEUTRAL
1.64065E+14,12/4/2010,164,651,35,TEAM
2.34074E+14,12/4/2010,234,742,79,NEUTRAL
4.19023E+14,12/4/2010,419,231,31,TEAM
4.65028E+14,12/4/2010,465,277,39,TEAM
4.66037E+14,12/4/2010,466,366,59,TEAM
5.22046E+14,12/4/2010,522,463,155,NEUTRAL
5.29053E+14,12/4/2010,529,528,107,TEAM
5.45014E+14,12/4/2010,545,140,97,TEAM
5.87077E+14,12/4/2010,587,768,143,TEAM
6.3003E+14,12/4/2010,630,295,43,TEAM
6.57011E+14,12/4/2010,657,110,15,TEAM
6.63013E+14,12/4/2010,663,128,146,TEAM
7.16023E+14,12/4/2010,716,229,26,TEAM
7.31007E+14,12/4/2010,731,66,42,TEAM
7.56075E+14,12/4/2010,756,754,138,TEAM
7.26073E+14,12/11/2010,726,725,109,NEUTRAL
7.70704E+13,12/18/2010,77,704,87,NEUTRAL
5.0301E+14,12/18/2010,503,96,42,NEUTRAL
5.19072E+14,12/18/2010,519,716,58,NEUTRAL
6.64037E+14,12/21/2010,664,367,151,NEUTRAL
7.32007E+14,12/22/2010,732,66,89,NEUTRAL
7.26063E+14,12/23/2010,726,626,16,NEUTRAL
7.19028E+14,12/24/2010,719,277,39,TEAM
2.31071E+14,12/26/2010,231,709,67,NEUTRAL
7.21026E+14,12/27/2010,721,255,60,NEUTRAL
4.34031E+14,12/28/2010,434,312,10,NEUTRAL
7.68049E+14,12/28/2010,768,490,32,NEUTRAL
1.96039E+14,12/29/2010,196,392,150,NEUTRAL
3.01005E+14,12/29/2010,301,51,128,NEUTRAL
5.21003E+14,12/29/2010,521,29,130,NEUTRAL
3.27069E+14,12/30/2010,327,688,158,NEUTRAL
4.57069E+14,12/30/2010,457,694,118,NEUTRAL
4.63076E+14,12/30/2010,463,756,16,NEUTRAL
7.25066E+14,12/30/2010,725,663,125,NEUTRAL
2.57013E+14,12/31/2010,257,128,115,NEUTRAL
5.13042E+14,12/31/2010,513,415,124,NEUTRAL
6.48023E+14,12/31/2010,648,234,38,NEUTRAL
6.51015E+14,12/31/2010,651,147,79,NEUTRAL
8.04162E+12,1/1/2011,8,416,32,NEUTRAL
1.64052E+14,1/1/2011,164,522,145,NEUTRAL
2.35054E+14,1/1/2011,235,539,35,NEUTRAL
4.30042E+14,1/1/2011,430,418,28,NEUTRAL
5.0907E+14,1/1/2011,509,700,121,NEUTRAL
7.9607E+14,1/1/2011,796,698,15,NEUTRAL
6.74074E+14,1/3/2011,674,742,30,NEUTRAL
5.18003E+14,1/4/2011,518,31,58,NEUTRAL
4.19041E+14,1/6/2011,419,414,3,NEUTRAL
3.6507E+14,1/7/2011,365,697,155,NEUTRAL
5.45033E+14,1/8/2011,545,334,2,NEUTRAL
4.66007E+14,1/9/2011,466,67,17,NEUTRAL
5.29004E+14,1/10/2011,529,37,145,NEUTRAL
